ForecastID,Region,ForecastDate,PredictedDemandMWh,PredictedProductionMWh,ForecastErrorPct
2636,South,2018-03-20,7782.926581994557,3920.1821635800734,10.635
2637,South,2018-03-21,6422.073720820181,4385.839602702401,2.679
2638,South,2018-03-22,6923.911642298579,3834.301925839273,0.65
2639,South,2018-03-23,7258.64597941088,3948.8358000443486,1.812
2640,South,2018-03-24,7502.005811056637,3404.736632050234,11.525
2641,South,2018-03-25,5663.885851470378,3310.584209397765,5.695
2642,South,2018-03-26,6936.801590099718,4573.374681461285,8.209
2643,South,2018-03-27,7121.887745141456,4462.3933214532335,1.484
2644,South,2018-03-28,6473.348578796758,4445.179953954976,8.314
2645,South,2018-03-29,6073.283949592929,3768.227300008225,10.19
2646,South,2018-03-30,7089.263842913511,4294.560889323913,5.153
2647,South,2018-03-31,6664.299770281916,3948.9851743199088,6.365
2648,South,2018-04-01,7124.343039127593,3347.690353551925,7.184
2649,South,2018-04-02,6378.351543102686,4541.161588784873,4.475
2650,South,2018-04-03,6155.7350708605345,4101.255528902621,0.608
2651,South,2018-04-04,6603.083119742833,4064.5980355578668,1.793
2652,South,2018-04-05,6603.192297404272,4415.828660238976,0.311
2653,South,2018-04-06,6603.5442207007,3458.8800006668966,1.568
2654,South,2018-04-07,6445.5752798888125,4414.630579584376,3.324
2655,South,2018-04-08,5939.82460536437,4224.821984705094,4.899
2656,South,2018-04-09,5637.566863302498,3478.9672181293286,6.043
2657,South,2018-04-10,6398.9893119159815,3340.387275884279,2.847
2658,South,2018-04-11,5758.144831974729,3336.9043813781236,3.478
2659,South,2018-04-12,7321.447403348623,4297.725046416964,0.891
2660,South,2018-04-13,8649.906293795682,3990.05765681233,20.591
2661,South,2018-04-14,7660.336704437993,3876.2503376079776,7.357
2662,South,2018-04-15,6045.234443756472,4058.667495643019,4.438
2663,South,2018-04-16,5681.457148831294,3308.5923078345304,12.578
2664,South,2018-04-17,6584.829323079439,3631.5529270528373,4.328
2665,South,2018-04-18,6852.903536166956,3467.780917001414,3.445
2666,South,2018-04-19,6680.695840553018,4325.883141099114,7.103
2667,South,2018-04-20,6715.932132000492,4504.195607524013,6.283
2668,South,2018-04-21,7354.494713648302,3965.4210440260053,2.375
2669,South,2018-04-22,5923.203246531496,4463.724695977156,0.684
2670,South,2018-04-23,6973.8831172849195,3669.886686388747,2.198
2671,South,2018-04-24,6561.487443765272,4568.380502527706,4.404
2672,South,2018-04-25,7212.70791823731,3806.72167135698,13.194
2673,South,2018-04-26,7960.331961548573,4016.6886859052256,12.756
2674,South,2018-04-27,6648.817114406175,3814.470328145687,6.632
2675,South,2018-04-28,7062.208947716609,3888.944958231424,9.56
2676,South,2018-04-29,7011.315830203108,4307.847308134901,1.412
2677,South,2018-04-30,6988.199625815,4026.821556641621,0.367
2678,South,2018-05-01,7141.057251593293,4467.332603208701,3.824
2679,South,2018-05-02,5529.466582732328,3652.7077785222027,10.15
2680,South,2018-05-03,6802.347396245952,3395.5056674385633,0.375
2681,South,2018-05-04,6338.557107681045,3778.566055814264,5.073
2682,South,2018-05-05,6145.079823102251,3755.594282699433,3.138
2683,South,2018-05-06,6666.921997340893,3407.9280087075263,7.816
2684,South,2018-05-07,5204.326086444833,3897.0349514960053,1.247
2685,South,2018-05-08,5862.368330142255,4252.331892739865,4.211
2686,South,2018-05-09,5388.0166880157085,3442.466843267458,8.593
2687,South,2018-05-10,5101.865468732189,3563.155785152047,18.146
2688,South,2018-05-11,6391.104217544775,3736.998705531021,5.62
2689,South,2018-05-12,5964.121002000729,3789.136343574288,11.905
2690,South,2018-05-13,6469.399482682723,4110.171846278319,0.584
2691,South,2018-05-14,6561.973357402364,3405.1141859078057,0.455
2692,South,2018-05-15,5831.683941096878,3502.466299049555,0.76
2693,South,2018-05-16,6691.202856635148,3291.6638904386596,4.0
2694,South,2018-05-17,6180.817970983265,3761.609188862347,0.049
2695,South,2018-05-18,5845.954799395676,3247.50579560725,4.998
2696,South,2018-05-19,6049.7619649328435,4245.907405050023,5.664
2697,South,2018-05-20,7021.467857094715,3587.1778440121757,10.683
2698,South,2018-05-21,5188.625490726728,3838.709440599783,11.09
2699,South,2018-05-22,5634.894315697299,3595.66895428954,0.611
2700,South,2018-05-23,5614.481696406773,4110.2366837644695,2.293
2701,South,2018-05-24,5681.101595082991,3074.0771851407217,10.842
2702,South,2018-05-25,6073.652237351092,2917.276929518529,1.871
2703,South,2018-05-26,5750.857814317595,3375.6287719494285,1.756
2704,South,2018-05-27,5739.889777545969,3954.4549617600537,1.449
2705,South,2018-05-28,5043.660841488658,3093.3753841342323,14.638
2706,South,2018-05-29,4917.2983028412855,2992.9797292282,8.03
2707,South,2018-05-30,4927.931805559665,3536.8822100133043,13.804
2708,South,2018-05-31,5205.6460844156145,3864.463670677594,11.971
2709,South,2018-06-01,5283.168338988425,2911.1678068191004,12.559
2710,South,2018-06-02,4981.746535923655,2615.8060360785653,7.956
2711,South,2018-06-03,5415.53652303978,3851.058558257368,8.123
2712,South,2018-06-04,6269.452132963283,3719.421711401217,12.743
2713,South,2018-06-05,5220.529805753012,3170.665203221527,11.775
2714,South,2018-06-06,5799.396877544797,3616.063368232588,0.503
2715,South,2018-06-07,5922.406760312731,3149.402108947297,8.219
2716,South,2018-06-08,4825.901152058344,3100.9331930251687,8.237
2717,South,2018-06-09,5229.814957331961,3369.082334942365,1.14
2718,South,2018-06-10,5128.803858011593,3344.718893716961,2.474
2719,South,2018-06-11,6109.008780318195,4167.452048070896,5.437
2720,South,2018-06-12,6197.848181362819,3413.0636419683196,8.066
2721,South,2018-06-13,6586.814516499039,2693.7785554135153,8.999
2722,South,2018-06-14,5064.384531342084,2717.4907065863413,6.348
2723,South,2018-06-15,5161.067158970821,3602.948932080521,7.61
2724,South,2018-06-16,5587.31684094238,2447.471233137037,5.356
2725,South,2018-06-17,5105.971813557377,2975.4600616751923,4.347
2726,South,2018-06-18,5320.80756527834,3232.9103434591298,14.322
2727,South,2018-06-19,5262.534531876898,3041.125589997985,6.204
2728,South,2018-06-20,4418.587444241986,2880.789649998753,5.955
2729,South,2018-06-21,4921.120120453975,3993.0345194735387,5.657
2730,South,2018-06-22,4834.92497967303,2806.302105101604,12.444
2731,South,2018-06-23,5576.461583934896,2925.889240383978,3.562
2732,South,2018-06-24,4486.476383772679,2684.5040953578655,8.766
2733,South,2018-06-25,4714.355075289572,2468.1123682298385,5.695
2734,South,2018-06-26,4797.80485176332,3241.675412279326,4.755
2735,South,2018-06-27,5357.125166494661,3310.3741951023294,2.787
2736,South,2018-06-28,5120.832918049781,3691.0238517717908,5.551
2737,South,2018-06-29,4872.139189497732,3473.3698299673974,8.299
2738,South,2018-06-30,4179.532341225135,3257.3320476427084,15.274
2739,South,2018-07-01,5314.922175685472,2505.2735003829494,1.133
2740,South,2018-07-02,4099.77618168291,3198.6211383196264,4.688
2741,South,2018-07-03,4920.00118976011,2330.8358932236765,5.172
2742,South,2018-07-04,4881.404006932196,2573.0389129519554,9.088
2743,South,2018-07-05,4684.229211348491,2710.7881089474154,4.548
2744,South,2018-07-06,4223.054940945561,2489.422404132219,8.136
2745,South,2018-07-07,4726.5627830382255,2886.0643358376537,3.35
2746,South,2018-07-08,4746.456980626658,3324.70499421285,1.709
2747,South,2018-07-09,4541.482771151849,2517.929187640031,0.085
2748,South,2018-07-10,4854.421886841703,2906.1437649328896,7.331
2749,South,2018-07-11,4203.171545562074,2119.0329571581574,6.983
2750,South,2018-07-12,4993.29647168295,3345.7688031714283,6.412
2751,South,2018-07-13,4919.303696020716,2740.359021198688,2.801
2752,South,2018-07-14,4015.0463345372054,2491.0682007462415,4.593
2753,South,2018-07-15,4871.366172917141,2387.4602747765266,8.759
2754,South,2018-07-16,4775.771024599859,2057.3587849033934,2.85
2755,South,2018-07-17,3697.947318944891,3023.2191641994673,17.785
2756,South,2018-07-18,5171.778104146005,2442.0659553854143,6.056
2757,South,2018-07-19,5005.118717130291,2371.6213653093732,4.474
2758,South,2018-07-20,3808.5132936049386,3031.3447667592495,11.348
2759,South,2018-07-21,5222.066779882185,2258.8840084642106,15.553
2760,South,2018-07-22,4657.763270109977,3272.9520057439495,7.816
2761,South,2018-07-23,4385.685965553848,2441.3616190613047,3.181
2762,South,2018-07-24,4540.220371444247,2106.5488037653517,3.894
2763,South,2018-07-25,4615.20690060386,2541.5936316300163,9.755
2764,South,2018-07-26,3719.3622656771554,2512.041926651982,2.291
2765,South,2018-07-27,4263.409914090219,2233.9841442004417,0.142
2766,South,2018-07-28,4789.418304354236,1966.4525816183184,8.587
2767,South,2018-07-29,3872.731404909045,2662.540652720484,3.62
2768,South,2018-07-30,4493.2105480522805,2998.100968921715,12.226
2769,South,2018-07-31,4777.041165954241,2333.400933029415,11.953
2770,South,2018-08-01,4457.442087492159,2703.6891653534485,5.167
2771,South,2018-08-02,4173.406918056561,2165.134332455477,2.362
2772,South,2018-08-03,4059.43731966657,2251.4142776442977,3.798
2773,South,2018-08-04,4225.045166864331,3048.1445457766827,4.886
2774,South,2018-08-05,3540.462527815465,1980.1613777598875,12.683
2775,South,2018-08-06,3968.047652045823,1866.0533246308166,4.816
2776,South,2018-08-07,4062.6989004830566,2065.4692319705596,2.239
2777,South,2018-08-08,5127.425708031732,2500.0955519014315,5.786
2778,South,2018-08-09,3910.0652468867506,2390.740731125913,2.02
2779,South,2018-08-10,4726.070223089703,1953.1031141130557,10.895
2780,South,2018-08-11,3819.095390248071,2328.5776815100176,5.977
2781,South,2018-08-12,4031.588974919951,2895.635562781095,2.731
2782,South,2018-08-13,4714.301176531792,2105.9552935258034,7.667
2783,South,2018-08-14,4909.083735625235,1985.8663419258996,7.243
2784,South,2018-08-15,4209.818520044809,2273.0720049337083,0.902
2785,South,2018-08-16,3939.302244647689,2275.024202030465,5.981
2786,South,2018-08-17,4418.87293142522,1883.7189124526572,6.591
2787,South,2018-08-18,3969.1728808845196,2299.12433532376,0.831
2788,South,2018-08-19,3986.3589579107374,2224.332758874545,0.239
2789,South,2018-08-20,4234.991086416311,1791.3742993380336,5.153
2790,South,2018-08-21,3593.1201646190816,1798.7584688763252,6.894
2791,South,2018-08-22,3439.7544804233394,2622.2302213935595,17.213
2792,South,2018-08-23,4136.364145973068,2057.173075247143,1.349
2793,South,2018-08-24,4352.948160340964,2016.4285329465513,6.633
2794,South,2018-08-25,3555.7227914110845,2524.955341883362,11.467
2795,South,2018-08-26,4279.229790497016,2208.7740570077,4.603
2796,South,2018-08-27,4745.7216905614205,2284.925291495937,12.426
2797,South,2018-08-28,3959.396833909245,2186.254835099906,0.302
2798,South,2018-08-29,4274.9990356561975,2391.838868817174,7.336
2799,South,2018-08-30,4108.897567758687,1890.6871891669223,10.036
2800,South,2018-08-31,3915.943405892616,2148.4112771986247,8.961
2801,South,2018-09-01,4018.8286455047046,2142.371991114664,0.038
2802,South,2018-09-02,5167.972815285382,1955.5196069478,5.108
2803,South,2018-09-03,4284.702390239098,1825.7048346828872,6.153
2804,South,2018-09-04,5158.552661381183,1861.127350116973,6.461
2805,South,2018-09-05,4967.603064541211,1584.7661651048368,11.795
2806,South,2018-09-06,4788.365445813815,2068.5751320169743,7.313
2807,South,2018-09-07,3766.996630865234,1645.878886565822,7.909
2808,South,2018-09-08,4030.0442753996167,2037.5975128221191,4.091
2809,South,2018-09-09,3843.4621081062105,2948.4562651687106,10.09
2810,South,2018-09-10,4240.207538409194,2421.707167588259,6.746
2811,South,2018-09-11,3763.0032200917294,1932.0103771593149,14.799
2812,South,2018-09-12,4112.443409406172,2456.2158563155,2.085
2813,South,2018-09-13,4862.873344494345,2593.535992182032,1.211
2814,South,2018-09-14,4578.632949839348,1758.5898102616206,7.085
2815,South,2018-09-15,4664.648773007548,1836.1576947530318,5.261
2816,South,2018-09-16,4658.947134352042,1777.572670750119,6.227
2817,South,2018-09-17,4357.647691806756,2203.134924211031,2.287
2818,South,2018-09-18,4625.041394880763,2058.895175762189,13.267
2819,South,2018-09-19,3862.4448492606657,2109.4360345757104,2.448
2820,South,2018-09-20,4309.396930374436,1830.9550206083682,1.978
2821,South,2018-09-21,4070.601412706297,2225.980247262499,0.786
2822,South,2018-09-22,4472.219617698848,2264.541303392671,4.108
2823,South,2018-09-23,4508.934886822683,1898.7552970583788,4.665
2824,South,2018-09-24,4353.734905591099,2038.9616400097582,11.087
2825,South,2018-09-25,4361.189106724383,1979.4732831525764,3.394
2826,South,2018-09-26,4526.311081366156,1815.5292462038856,7.56
2827,South,2018-09-27,4821.307999572943,2385.799956031618,10.429
2828,South,2018-09-28,4933.836639858864,2120.37102679516,6.291
2829,South,2018-09-29,3426.8630491688855,1690.6736050954503,16.067
2830,South,2018-09-30,3497.528784729508,1766.5697387171394,11.952
2831,South,2018-10-01,4775.050879535632,1727.7838919629532,1.949
2832,South,2018-10-02,4289.720703943226,1677.6037978941454,4.368
2833,South,2018-10-03,4277.39606721711,1614.0386458383562,6.925
2834,South,2018-10-04,4674.955669189602,2170.2646951517413,3.909
2835,South,2018-10-05,3926.8226287587113,2233.461485641863,1.483
2836,South,2018-10-06,4212.123667834008,2169.0386662159704,3.958
2837,South,2018-10-07,4164.218264592704,1666.537559592085,0.356
2838,South,2018-10-08,4290.983037680846,1888.782942297306,0.052
2839,South,2018-10-09,3503.740255667768,1742.3182901176244,6.444
2840,South,2018-10-10,3801.137151902352,1675.2779523146694,4.669
2841,South,2018-10-11,3607.827193429753,1643.2670618789946,11.295
2842,South,2018-10-12,4145.539864931364,1900.267395584173,3.639
2843,South,2018-10-13,4520.466387090017,2045.3787326788454,0.069
2844,South,2018-10-14,4426.329406639797,1828.7173266464972,2.484
2845,South,2018-10-15,4006.216335851495,1849.5695728422506,1.415
2846,South,2018-10-16,4433.164129206891,2408.972321778023,7.388
2847,South,2018-10-17,3935.5936176066266,2453.4961841572353,3.218
2848,South,2018-10-18,3955.2058785216154,1616.612580063952,3.161
2849,South,2018-10-19,3493.616069129616,1811.9810948847614,18.155
2850,South,2018-10-20,4313.835324978122,1843.0701776953858,1.713
2851,South,2018-10-21,3773.3455377786763,2262.107372402585,3.996
2852,South,2018-10-22,4060.5230874583967,1614.2470895609763,6.891
2853,South,2018-10-23,5630.944634986394,1669.2890538943398,18.34
2854,South,2018-10-24,4537.524582294347,2235.0814649926588,1.579
2855,South,2018-10-25,4515.408410077058,1636.7021372134536,4.536
2856,South,2018-10-26,3798.683977077358,2664.308505378662,0.46
2857,South,2018-10-27,3513.1508915677136,2242.222848831052,14.004
2858,South,2018-10-28,4835.184070559412,1866.8932207945163,11.286
2859,South,2018-10-29,4507.787916865871,1685.0444912481655,0.136
2860,South,2018-10-30,4562.671315477739,1919.4252773117544,4.116
2861,South,2018-10-31,4609.658111083417,2091.1834317423218,6.466
2862,South,2018-11-01,3905.320433152114,1817.2931141772528,0.369
2863,South,2018-11-02,4567.421845037282,1658.95074823324,6.496
2864,South,2018-11-03,4193.0727280837245,2124.36114884757,1.633
2865,South,2018-11-04,4378.845596308616,1777.8384853534337,3.09
2866,South,2018-11-05,4117.3687117510035,2175.9509430349076,3.198
2867,South,2018-11-06,4657.22268364722,1969.518072896708,16.051
2868,South,2018-11-07,5194.9856446527665,2106.8678969327652,13.266
2869,South,2018-11-08,3295.352890361818,2294.6539255422936,19.819
2870,South,2018-11-09,4168.531483027645,2302.6521143346567,6.918
2871,South,2018-11-10,4550.978186872292,2208.746778080992,9.513
2872,South,2018-11-11,4471.859452333352,2713.8097656910572,6.231
2873,South,2018-11-12,4472.9584428790495,2255.931927979105,5.873
2874,South,2018-11-13,3958.8664355229275,2256.7711954253964,5.288
2875,South,2018-11-14,3530.5608133265573,1707.3902999513873,7.461
2876,South,2018-11-15,4973.335930079629,2435.0803896665434,17.46
2877,South,2018-11-16,4999.93367196965,2272.587048558872,8.522
2878,South,2018-11-17,4229.12866229509,2323.85291188525,7.164
2879,South,2018-11-18,4515.9656045914035,2310.0957279980075,0.4
2880,South,2018-11-19,4107.885672064082,2690.2224363990217,5.592
2881,South,2018-11-20,3548.6235534272787,1903.762361118677,10.365
2882,South,2018-11-21,4632.452991208304,1941.1609337803068,2.724
2883,South,2018-11-22,3831.56232994141,2410.2506371365403,8.239
2884,South,2018-11-23,4030.867386780909,2224.0038748206935,0.145
2885,South,2018-11-24,4248.783745629577,2004.6680034293333,0.139
2886,South,2018-11-25,3373.235263948603,2739.986955233697,13.709
2887,South,2018-11-26,3595.5982849220427,2256.0278239896033,10.254
2888,South,2018-11-27,4940.725703515188,2459.2885763527547,5.876
2889,South,2018-11-28,4175.8529979031,1934.4897073807495,11.566
2890,South,2018-11-29,3646.4927149168725,2485.7002446797196,15.757
2891,South,2018-11-30,3923.1232630177433,2582.6039456067715,1.701
2892,South,2018-12-01,4273.186109377449,2372.186330350104,9.247
2893,South,2018-12-02,3732.4146955640153,2671.194742620494,7.318
2894,South,2018-12-03,4346.779486086825,3116.6609682795465,6.733
2895,South,2018-12-04,5024.7511042425995,3398.855025577054,4.15
2896,South,2018-12-05,4663.28508759071,2546.0608132946836,8.429
2897,South,2018-12-06,4282.393510387306,2608.3180451584353,0.578
2898,South,2018-12-07,4278.927416632148,1852.3807579147544,1.904
2899,South,2018-12-08,4091.229184164508,3321.2085651128223,10.426
2900,South,2018-12-09,4118.41980262202,2323.534309762173,2.612
2901,South,2018-12-10,5415.572902314805,2284.14281497805,14.608
2902,South,2018-12-11,4610.101291396758,2587.8845850835655,1.302
2903,South,2018-12-12,4630.670414563424,3510.904269823227,0.013
2904,South,2018-12-13,4450.4548817780715,3284.8982338127903,2.01
2905,South,2018-12-14,4143.698538225738,2940.2834697434523,9.365
2906,South,2018-12-15,5434.918663842791,3129.0765933090847,13.598
2907,South,2018-12-16,4468.626212571806,2654.184977221099,5.45
2908,South,2018-12-17,4660.610736504695,2393.230356507823,0.653
2909,South,2018-12-18,4391.57018773101,3150.774090657575,4.857
2910,South,2018-12-19,4680.883109894421,2168.1869528462425,4.947
2911,South,2018-12-20,4595.282686945477,3529.14734659809,3.524
2912,South,2018-12-21,4501.024043580318,2688.8602838353063,6.568
2913,South,2018-12-22,4988.1864359774845,3023.4760752221596,6.456
2914,South,2018-12-23,4054.6061073864175,2988.8240854818937,12.272
2915,South,2018-12-24,4265.702234644521,3280.2156874977627,16.794
2916,South,2018-12-25,4297.662548390617,3033.7461446693137,6.811
2917,South,2018-12-26,4789.0104694843085,2477.196601843207,5.192
2918,South,2018-12-27,4589.163913484431,2995.6567677624985,5.467
2919,South,2018-12-28,5310.251927938258,3775.6902847489478,9.989
2920,South,2018-12-29,5778.184780000988,2848.6225659873876,6.143
2921,South,2018-12-30,4941.210847155141,3609.1514098681237,3.154
2922,South,2018-12-31,5850.417860385433,3017.6715908424226,9.729
2923,South,2019-01-01,4517.16353227425,3267.224791192521,2.436
2924,South,2019-01-02,4659.875197753591,2551.7350686881227,7.126
2925,South,2019-01-03,5220.89371391595,2336.094173106891,3.075
2926,South,2019-01-04,4451.408893699042,3621.659202241577,15.903
2927,South,2019-01-05,5761.612107163708,2727.6867255587035,13.561
2928,South,2019-01-06,4975.956373329825,3190.948860721629,7.057
2929,South,2019-01-07,5632.977836317619,3165.6755346177806,8.54
2930,South,2019-01-08,5545.221667149873,3095.6261270617915,1.632
2931,South,2019-01-09,6137.836020555814,3157.758647054434,5.593
2932,South,2019-01-10,4935.593382699323,2324.533843761138,0.428
2933,South,2019-01-11,5028.523751075291,3235.9765042963422,4.231
2934,South,2019-01-12,5292.844753893706,4132.180813172421,1.98
2935,South,2019-01-13,5561.98315944483,3476.945355320836,5.203
2936,South,2019-01-14,5265.68171828692,2900.4630483316005,3.981
2937,South,2019-01-15,5386.085953965873,2826.7481019229285,5.933
2938,South,2019-01-16,5862.366214023277,3167.883721137415,15.716
2939,South,2019-01-17,5312.170840978068,3772.5778731042624,5.204
2940,South,2019-01-18,4528.329507597767,3580.960105616826,9.086
2941,South,2019-01-19,6230.815242165782,2747.9063804913344,6.686
2942,South,2019-01-20,5028.395121568834,4690.725213445915,0.652
2943,South,2019-01-21,5692.217160491187,3529.0429552388364,8.953
2944,South,2019-01-22,4967.91799718252,4021.2747370316133,7.08
2945,South,2019-01-23,6046.555268200768,3236.3892699439302,8.163
2946,South,2019-01-24,5521.329928119695,3119.5008083742096,1.314
2947,South,2019-01-25,6152.520289941495,2808.0245250533594,6.188
2948,South,2019-01-26,4844.0492116221285,2660.8157975935487,7.211
2949,South,2019-01-27,5232.837515178,4151.399440582636,1.105
2950,South,2019-01-28,5879.923372101415,3375.499343287596,8.68
2951,South,2019-01-29,5237.847384256576,3007.3474992906863,8.924
2952,South,2019-01-30,5609.865677402115,4013.258654128371,0.654
2953,South,2019-01-31,5479.372706461643,3826.2697555899217,2.367
2954,South,2019-02-01,6494.621895728154,3712.4375498606746,2.874
2955,South,2019-02-02,5582.36306368158,3753.924256469698,3.379
2956,South,2019-02-03,5189.122247000649,3424.2712864417003,10.627
2957,South,2019-02-04,6009.207678043203,3693.9365505200344,0.92
2958,South,2019-02-05,6833.1470769681655,3801.04550013207,7.223
2959,South,2019-02-06,5446.89243662383,3796.3244500601763,5.766
2960,South,2019-02-07,6013.932146826254,3609.8861639544116,1.457
2961,South,2019-02-08,7003.559448038568,4388.497654707927,12.986
2962,South,2019-02-09,6591.464716827064,3172.7576625828697,6.358
2963,South,2019-02-10,6550.618547340794,3271.7929617979944,3.223
2964,South,2019-02-11,6042.038240122874,3609.255305793491,3.841
2965,South,2019-02-12,6210.2528279079925,3416.6089393029206,4.469
2966,South,2019-02-13,5445.285909617043,3877.5786133516503,4.377
2967,South,2019-02-14,5481.0357985981755,3572.6473784900286,4.873
2968,South,2019-02-15,5490.473010862938,3968.5909958046223,8.624
2969,South,2019-02-16,6050.826060691782,4153.881061779508,2.707
2970,South,2019-02-17,5508.481839166498,3611.431728197018,8.103
2971,South,2019-02-18,6199.451194360699,3805.914452454174,1.653
2972,South,2019-02-19,6338.918990562738,3917.915122204975,2.401
2973,South,2019-02-20,7570.569400515732,3385.7286605836725,14.074
2974,South,2019-02-21,5998.190989246032,3770.793201140457,4.695
2975,South,2019-02-22,6272.3335949049915,3942.637966884981,2.241
2976,South,2019-02-23,6934.763324022513,4600.527279327,10.506
2977,South,2019-02-24,5736.842292965248,4206.060577526947,1.413
2978,South,2019-02-25,6141.824511206769,3208.52834348863,2.372
2979,South,2019-02-26,5508.997563002245,3700.6610555677785,17.089
2980,South,2019-02-27,5653.080366549852,3747.9930054505908,4.175
2981,South,2019-02-28,6903.012140988022,3582.5308454143856,1.995
2982,South,2019-03-01,6140.3346709739835,4409.910791914095,1.356
2983,South,2019-03-02,5655.199014095556,3605.986959720269,7.615
2984,South,2019-03-03,6236.984387805212,3675.701330231814,0.353
2985,South,2019-03-04,5408.742706138169,3504.568532695303,12.665
2986,South,2019-03-05,6838.157164808919,3603.300515512255,4.315
2987,South,2019-03-06,6575.121759227126,4793.483195312843,2.743
2988,South,2019-03-07,7096.309895847057,4425.910646149321,7.786
2989,South,2019-03-08,6116.0694409777425,3400.917436300502,1.779
2990,South,2019-03-09,5963.362844056631,3889.5992186730105,4.136
2991,South,2019-03-10,5528.93009262764,3537.1633582101394,5.579
2992,South,2019-03-11,5401.381837726624,3689.6335348878556,9.951
2993,South,2019-03-12,7005.577726510125,3138.5536168934377,7.745
2994,South,2019-03-13,7502.639276944438,3767.5629231613957,9.581
2995,South,2019-03-14,6372.179362554507,4337.205832549727,4.77
2996,South,2019-03-15,6700.109882433171,3414.983493572221,1.737
2997,South,2019-03-16,6007.25414491744,4364.3494885897535,5.973
2998,South,2019-03-17,6929.55675542919,3875.889439040537,1.77
2999,South,2019-03-18,6688.107200611001,4786.227504338435,1.332
3000,South,2019-03-19,5699.692952117471,4302.393942187803,7.88
3001,South,2019-03-20,5550.973023396802,4380.130094056936,1.93
3002,South,2019-03-21,7816.2099039370505,4206.533620623889,10.933
3003,South,2019-03-22,7255.3993222698,4311.93099969102,4.136
3004,South,2019-03-23,6877.227477850728,3763.862067067765,16.106
3005,South,2019-03-24,7506.433756267829,3806.121305149605,3.568
3006,South,2019-03-25,6778.298575604263,4721.3225791039395,8.037
3007,South,2019-03-26,6228.221609319929,4146.305553336778,2.128
3008,South,2019-03-27,6760.472808603788,3569.463364119034,0.226
3009,South,2019-03-28,6735.397079133663,3051.6815211647486,1.25
3010,South,2019-03-29,6988.326936527022,3585.1607544117173,3.294
3011,South,2019-03-30,6043.137135088975,4007.5872461699782,11.787
3012,South,2019-03-31,7251.4528386012935,4148.12450242442,3.834
3013,South,2019-04-01,7254.911962079664,3967.1562467343715,5.886
3014,South,2019-04-02,7674.242203825583,4315.35551619457,8.807
3015,South,2019-04-03,6200.727303826925,4201.504810318439,2.236
3016,South,2019-04-04,6305.10023175985,3661.0094737631466,9.191
3017,South,2019-04-05,6762.124400450277,3555.1994125819065,1.428
3018,South,2019-04-06,6515.507198239697,3822.7452584465714,8.555
3019,South,2019-04-07,6552.964182032185,5099.5202044597045,0.016
3020,South,2019-04-08,7284.263521824396,4468.552307075572,2.795
3021,South,2019-04-09,8124.827573265537,3693.570435297248,7.78
3022,South,2019-04-10,6121.0208297748695,3850.132152970914,6.293
3023,South,2019-04-11,6429.836714841325,3981.0903359568865,0.165
3024,South,2019-04-12,6668.232029836412,3117.2657137598812,4.512
3025,South,2019-04-13,5675.429944464814,3675.6806201257514,1.494
3026,South,2019-04-14,6316.477179552266,3419.9012580128524,0.696
3027,South,2019-04-15,6774.399879739931,4195.106198637638,6.797
3028,South,2019-04-16,5351.325324597427,3941.171427042739,12.18
3029,South,2019-04-17,5869.438793512668,3385.470690752653,9.83
3030,South,2019-04-18,5716.046906154204,3992.254419278649,15.114
3031,South,2019-04-19,7344.732191712476,3648.398172239762,8.636
3032,South,2019-04-20,6738.656393448959,3946.325130777652,3.417
3033,South,2019-04-21,6753.304928778819,3444.9174547176704,1.394
3034,South,2019-04-22,6223.114113242144,3875.010997264625,1.61
3035,South,2019-04-23,6545.752158799844,4708.295909179013,2.742
3036,South,2019-04-24,7503.984328261972,3631.9753529759605,5.376
3037,South,2019-04-25,6836.609696901427,3854.5422341718445,7.769
3038,South,2019-04-26,5826.359399593742,3861.1001211448897,6.931
3039,South,2019-04-27,7434.519392335401,3894.6112461230373,21.469
3040,South,2019-04-28,5952.797353319456,3864.8815338231125,7.661
3041,South,2019-04-29,6875.4322371278495,3399.368394771448,10.711
3042,South,2019-04-30,6047.106443492279,3892.173047225181,10.743
3043,South,2019-05-01,6862.03523673926,3738.2568476143815,6.8
3044,South,2019-05-02,7101.281764334558,4231.213414157685,9.507
3045,South,2019-05-03,6185.517155198199,3875.6733168988912,8.192
3046,South,2019-05-04,8000.878205424162,3658.744247039445,12.792
3047,South,2019-05-05,5997.717116479187,3533.2474751107497,1.304
3048,South,2019-05-06,5631.1865053832535,4297.978674718873,9.042
3049,South,2019-05-07,6992.976351442703,3691.486077231351,10.059
3050,South,2019-05-08,6434.145720259205,3869.6975465830756,7.111
3051,South,2019-05-09,6362.694048468588,3363.7898736203224,1.802
3052,South,2019-05-10,8156.915578084042,3390.7100072362946,9.026
3053,South,2019-05-11,5453.840823765525,3658.457045825477,5.153
3054,South,2019-05-12,6000.344320146079,3716.220638562369,8.428
3055,South,2019-05-13,6292.424562995097,4208.162774827818,8.207
3056,South,2019-05-14,6634.7965804335645,3004.4720734036664,3.176
3057,South,2019-05-15,6652.169323385258,3281.7391444982954,2.014
3058,South,2019-05-16,7158.301077847728,4422.595238013193,7.253
3059,South,2019-05-17,6595.877221324227,3683.0418126320333,2.425
3060,South,2019-05-18,5989.431237751973,3932.0141819582113,7.315
3061,South,2019-05-19,5645.005523446263,4585.168434847196,2.751
